"ano","dia","distribuido","total","ministro","mes","redistribuido"
2010,3,"26","26","MIN. CELSO DE MELLO",5,"0"
2010,3,"22","22","MIN. MARCO AURÉLIO",5,"0"
2010,3,"23","23","MIN. ELLEN GRACIE",5,"0"
2010,3,"11","11","MIN. GILMAR MENDES",5,"0"
2010,3,"16","16","MIN. AYRES BRITTO",5,"0"
2010,3,"10","11","MIN. JOAQUIM BARBOSA",5,"1"
2010,3,"22","22","MIN. EROS GRAU",5,"0"
2010,3,"30","31","MIN. RICARDO LEWANDOWSKI",5,"1"
2010,3,"20","20","MIN. CÁRMEN LÚCIA",5,"0"
2010,3,"25","26","MIN. DIAS TOFFOLI",5,"1"
2010,3,"205","208","TOTAL",5,"3"
2010,4,"19","19","MIN. CELSO DE MELLO",5,"0"
2010,4,"21","21","MIN. MARCO AURÉLIO",5,"0"
2010,4,"16","16","MIN. ELLEN GRACIE",5,"0"
2010,4,"22","22","MIN. GILMAR MENDES",5,"0"
2010,4,"12","12","MIN. AYRES BRITTO",5,"0"
2010,4,"7","7","MIN. JOAQUIM BARBOSA",5,"0"
2010,4,"24","24","MIN. EROS GRAU",5,"0"
2010,4,"21","21","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,4,"23","23","MIN. CÁRMEN LÚCIA",5,"0"
2010,4,"19","19","MIN. DIAS TOFFOLI",5,"0"
2010,4,"184","184","TOTAL",5,"0"
2010,5,"24","24","MIN. CELSO DE MELLO",5,"0"
2010,5,"20","20","MIN. MARCO AURÉLIO",5,"0"
2010,5,"15","15","MIN. ELLEN GRACIE",5,"0"
2010,5,"18","18","MIN. GILMAR MENDES",5,"0"
2010,5,"21","21","MIN. AYRES BRITTO",5,"0"
2010,5,"1","1","MIN. JOAQUIM BARBOSA",5,"0"
2010,5,"21","21","MIN. EROS GRAU",5,"0"
2010,5,"19","19","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,5,"24","24","MIN. CÁRMEN LÚCIA",5,"0"
2010,5,"20","20","MIN. DIAS TOFFOLI",5,"0"
2010,5,"183","183","TOTAL",5,"0"
2010,6,"16","16","MIN. CELSO DE MELLO",5,"0"
2010,6,"13","13","MIN. MARCO AURÉLIO",5,"0"
2010,6,"16","16","MIN. ELLEN GRACIE",5,"0"
2010,6,"11","11","MIN. GILMAR MENDES",5,"0"
2010,6,"11","11","MIN. AYRES BRITTO",5,"0"
2010,6,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2010,6,"13","13","MIN. EROS GRAU",5,"0"
2010,6,"14","14","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,6,"13","13","MIN. CÁRMEN LÚCIA",5,"0"
2010,6,"14","14","MIN. DIAS TOFFOLI",5,"0"
2010,6,"121","121","TOTAL",5,"0"
2010,7,"20","20","MIN. CELSO DE MELLO",5,"0"
2010,7,"15","16","MIN. MARCO AURÉLIO",5,"1"
2010,7,"14","14","MIN. ELLEN GRACIE",5,"0"
2010,7,"15","16","MIN. GILMAR MENDES",5,"1"
2010,7,"19","19","MIN. AYRES BRITTO",5,"0"
2010,7,"5","5","MIN. JOAQUIM BARBOSA",5,"0"
2010,7,"20","20","MIN. EROS GRAU",5,"0"
2010,7,"17","17","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,7,"18","18","MIN. CÁRMEN LÚCIA",5,"0"
2010,7,"19","19","MIN. DIAS TOFFOLI",5,"0"
2010,7,"162","164","TOTAL",5,"2"
2010,10,"17","17","MIN. CELSO DE MELLO",5,"0"
2010,10,"16","16","MIN. MARCO AURÉLIO",5,"0"
2010,10,"13","13","MIN. ELLEN GRACIE",5,"0"
2010,10,"14","14","MIN. GILMAR MENDES",5,"0"
2010,10,"12","12","MIN. AYRES BRITTO",5,"0"
2010,10,"4","4","MIN. JOAQUIM BARBOSA",5,"0"
2010,10,"12","12","MIN. EROS GRAU",5,"0"
2010,10,"14","14","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,10,"15","15","MIN. CÁRMEN LÚCIA",5,"0"
2010,10,"13","13","MIN. DIAS TOFFOLI",5,"0"
2010,10,"130","130","TOTAL",5,"0"
2010,11,"11","11","MIN. CELSO DE MELLO",5,"0"
2010,11,"15","15","MIN. MARCO AURÉLIO",5,"0"
2010,11,"8","13","MIN. ELLEN GRACIE",5,"5"
2010,11,"13","13","MIN. GILMAR MENDES",5,"0"
2010,11,"12","13","MIN. AYRES BRITTO",5,"1"
2010,11,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2010,11,"11","12","MIN. EROS GRAU",5,"1"
2010,11,"10","11","MIN. RICARDO LEWANDOWSKI",5,"1"
2010,11,"13","14","MIN. CÁRMEN LÚCIA",5,"1"
2010,11,"12","13","MIN. DIAS TOFFOLI",5,"1"
2010,11,"105","115","TOTAL",5,"10"
2010,12,"18","18","MIN. CELSO DE MELLO",5,"0"
2010,12,"15","15","MIN. MARCO AURÉLIO",5,"0"
2010,12,"12","13","MIN. ELLEN GRACIE",5,"1"
2010,12,"16","16","MIN. GILMAR MENDES",5,"0"
2010,12,"12","12","MIN. AYRES BRITTO",5,"0"
2010,12,"3","3","MIN. JOAQUIM BARBOSA",5,"0"
2010,12,"15","15","MIN. EROS GRAU",5,"0"
2010,12,"16","16","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,12,"18","18","MIN. CÁRMEN LÚCIA",5,"0"
2010,12,"13","13","MIN. DIAS TOFFOLI",5,"0"
2010,12,"138","139","TOTAL",5,"1"
2010,13,"15","16","MIN. CELSO DE MELLO",5,"1"
2010,13,"16","16","MIN. MARCO AURÉLIO",5,"0"
2010,13,"12","12","MIN. ELLEN GRACIE",5,"0"
2010,13,"11","12","MIN. GILMAR MENDES",5,"1"
2010,13,"12","18","MIN. AYRES BRITTO",5,"6"
2010,13,"3","3","MIN. JOAQUIM BARBOSA",5,"0"
2010,13,"13","13","MIN. EROS GRAU",5,"0"
2010,13,"17","17","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,13,"11","11","MIN. CÁRMEN LÚCIA",5,"0"
2010,13,"17","17","MIN. DIAS TOFFOLI",5,"0"
2010,13,"127","135","TOTAL",5,"8"
2010,14,"11","12","MIN. CELSO DE MELLO",5,"1"
2010,14,"16","16","MIN. MARCO AURÉLIO",5,"0"
2010,14,"13","13","MIN. ELLEN GRACIE",5,"0"
2010,14,"12","12","MIN. GILMAR MENDES",5,"0"
2010,14,"9","10","MIN. AYRES BRITTO",5,"1"
2010,14,"7","7","MIN. JOAQUIM BARBOSA",5,"0"
2010,14,"13","13","MIN. EROS GRAU",5,"0"
2010,14,"17","17","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,14,"13","13","MIN. CÁRMEN LÚCIA",5,"0"
2010,14,"12","13","MIN. DIAS TOFFOLI",5,"1"
2010,14,"123","126","TOTAL",5,"3"
2010,17,"8","8","MIN. CELSO DE MELLO",5,"0"
2010,17,"9","9","MIN. MARCO AURÉLIO",5,"0"
2010,17,"5","5","MIN. ELLEN GRACIE",5,"0"
2010,17,"8","8","MIN. GILMAR MENDES",5,"0"
2010,17,"6","7","MIN. AYRES BRITTO",5,"1"
2010,17,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2010,17,"8","8","MIN. EROS GRAU",5,"0"
2010,17,"6","6","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,17,"7","7","MIN. CÁRMEN LÚCIA",5,"0"
2010,17,"12","12","MIN. DIAS TOFFOLI",5,"0"
2010,17,"69","70","TOTAL",5,"1"
2010,18,"7","7","MIN. CELSO DE MELLO",5,"0"
2010,18,"8","8","MIN. MARCO AURÉLIO",5,"0"
2010,18,"10","10","MIN. ELLEN GRACIE",5,"0"
2010,18,"7","7","MIN. GILMAR MENDES",5,"0"
2010,18,"10","10","MIN. AYRES BRITTO",5,"0"
2010,18,"2","2","MIN. JOAQUIM BARBOSA",5,"0"
2010,18,"13","13","MIN. EROS GRAU",5,"0"
2010,18,"9","9","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,18,"10","10","MIN. CÁRMEN LÚCIA",5,"0"
2010,18,"6","6","MIN. DIAS TOFFOLI",5,"0"
2010,18,"82","82","TOTAL",5,"0"
2010,19,"21","21","MIN. CELSO DE MELLO",5,"0"
2010,19,"17","17","MIN. MARCO AURÉLIO",5,"0"
2010,19,"18","18","MIN. ELLEN GRACIE",5,"0"
2010,19,"16","16","MIN. GILMAR MENDES",5,"0"
2010,19,"3","3","MIN. AYRES BRITTO",5,"0"
2010,19,"2","2","MIN. JOAQUIM BARBOSA",5,"0"
2010,19,"20","20","MIN. EROS GRAU",5,"0"
2010,19,"22","22","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,19,"20","20","MIN. CÁRMEN LÚCIA",5,"0"
2010,19,"20","20","MIN. DIAS TOFFOLI",5,"0"
2010,19,"159","159","TOTAL",5,"0"
2010,20,"12","12","MIN. CELSO DE MELLO",5,"0"
2010,20,"16","17","MIN. MARCO AURÉLIO",5,"1"
2010,20,"17","17","MIN. ELLEN GRACIE",5,"0"
2010,20,"18","18","MIN. GILMAR MENDES",5,"0"
2010,20,"1","1","MIN. AYRES BRITTO",5,"0"
2010,20,"3","3","MIN. JOAQUIM BARBOSA",5,"0"
2010,20,"18","18","MIN. EROS GRAU",5,"0"
2010,20,"17","17","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,20,"16","16","MIN. CÁRMEN LÚCIA",5,"0"
2010,20,"20","20","MIN. DIAS TOFFOLI",5,"0"
2010,20,"138","139","TOTAL",5,"1"
2010,21,"0","0","MIN. CELSO DE MELLO",5,"0"
2010,21,"4","4","MIN. MARCO AURÉLIO",5,"0"
2010,21,"4","4","MIN. ELLEN GRACIE",5,"0"
2010,21,"6","6","MIN. GILMAR MENDES",5,"0"
2010,21,"6","6","MIN. AYRES BRITTO",5,"0"
2010,21,"2","2","MIN. JOAQUIM BARBOSA",5,"0"
2010,21,"5","5","MIN. EROS GRAU",5,"0"
2010,21,"7","7","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,21,"3","3","MIN. CÁRMEN LÚCIA",5,"0"
2010,21,"7","7","MIN. DIAS TOFFOLI",5,"0"
2010,21,"44","44","TOTAL",5,"0"
2010,24,"0","0","MIN. CELSO DE MELLO",5,"0"
2010,24,"0","0","MIN. MARCO AURÉLIO",5,"0"
2010,24,"0","0","MIN. ELLEN GRACIE",5,"0"
2010,24,"1","1","MIN. GILMAR MENDES",5,"0"
2010,24,"0","0","MIN. AYRES BRITTO",5,"0"
2010,24,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2010,24,"0","0","MIN. EROS GRAU",5,"0"
2010,24,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,24,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2010,24,"0","0","MIN. DIAS TOFFOLI",5,"0"
2010,24,"1","1","TOTAL",5,"0"
2010,25,"19","19","MIN. CELSO DE MELLO",5,"0"
2010,25,"16","16","MIN. MARCO AURÉLIO",5,"0"
2010,25,"14","14","MIN. ELLEN GRACIE",5,"0"
2010,25,"13","13","MIN. GILMAR MENDES",5,"0"
2010,25,"14","14","MIN. AYRES BRITTO",5,"0"
2010,25,"3","3","MIN. JOAQUIM BARBOSA",5,"0"
2010,25,"21","21","MIN. EROS GRAU",5,"0"
2010,25,"16","16","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,25,"16","16","MIN. CÁRMEN LÚCIA",5,"0"
2010,25,"19","19","MIN. DIAS TOFFOLI",5,"0"
2010,25,"151","151","TOTAL",5,"0"
2010,26,"22","23","MIN. CELSO DE MELLO",5,"1"
2010,26,"21","21","MIN. MARCO AURÉLIO",5,"0"
2010,26,"20","20","MIN. ELLEN GRACIE",5,"0"
2010,26,"22","22","MIN. GILMAR MENDES",5,"0"
2010,26,"26","26","MIN. AYRES BRITTO",5,"0"
2010,26,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2010,26,"18","18","MIN. EROS GRAU",5,"0"
2010,26,"22","22","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,26,"21","21","MIN. CÁRMEN LÚCIA",5,"0"
2010,26,"26","27","MIN. DIAS TOFFOLI",5,"1"
2010,26,"198","200","TOTAL",5,"2"
2010,27,"20","20","MIN. CELSO DE MELLO",5,"0"
2010,27,"21","21","MIN. MARCO AURÉLIO",5,"0"
2010,27,"14","14","MIN. ELLEN GRACIE",5,"0"
2010,27,"12","13","MIN. GILMAR MENDES",5,"1"
2010,27,"12","14","MIN. AYRES BRITTO",5,"2"
2010,27,"1","1","MIN. JOAQUIM BARBOSA",5,"0"
2010,27,"14","14","MIN. EROS GRAU",5,"0"
2010,27,"14","14","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,27,"16","17","MIN. CÁRMEN LÚCIA",5,"1"
2010,27,"12","12","MIN. DIAS TOFFOLI",5,"0"
2010,27,"136","140","TOTAL",5,"4"
2010,28,"16","16","MIN. CELSO DE MELLO",5,"0"
2010,28,"11","11","MIN. MARCO AURÉLIO",5,"0"
2010,28,"12","12","MIN. ELLEN GRACIE",5,"0"
2010,28,"12","12","MIN. GILMAR MENDES",5,"0"
2010,28,"16","17","MIN. AYRES BRITTO",5,"1"
2010,28,"1","1","MIN. JOAQUIM BARBOSA",5,"0"
2010,28,"15","15","MIN. EROS GRAU",5,"0"
2010,28,"16","16","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,28,"14","14","MIN. CÁRMEN LÚCIA",5,"0"
2010,28,"15","15","MIN. DIAS TOFFOLI",5,"0"
2010,28,"128","129","TOTAL",5,"1"
2010,31,"13","13","MIN. CELSO DE MELLO",5,"0"
2010,31,"14","14","MIN. MARCO AURÉLIO",5,"0"
2010,31,"11","11","MIN. ELLEN GRACIE",5,"0"
2010,31,"14","14","MIN. GILMAR MENDES",5,"0"
2010,31,"15","15","MIN. AYRES BRITTO",5,"0"
2010,31,"1","1","MIN. JOAQUIM BARBOSA",5,"0"
2010,31,"15","15","MIN. EROS GRAU",5,"0"
2010,31,"17","17","MIN. RICARDO LEWANDOWSKI",5,"0"
2010,31,"16","16","MIN. CÁRMEN LÚCIA",5,"0"
2010,31,"18","18","MIN. DIAS TOFFOLI",5,"0"
2010,31,"134","134","TOTAL",5,"0"
2010,1,"14","14","MIN. CELSO DE MELLO",6,"0"
2010,1,"13","13","MIN. MARCO AURÉLIO",6,"0"
2010,1,"11","12","MIN. ELLEN GRACIE",6,"1"
2010,1,"8","8","MIN. GILMAR MENDES",6,"0"
2010,1,"9","9","MIN. AYRES BRITTO",6,"0"
2010,1,"1","1","MIN. JOAQUIM BARBOSA",6,"0"
2010,1,"11","11","MIN. EROS GRAU",6,"0"
2010,1,"11","11","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,1,"11","11","MIN. CÁRMEN LÚCIA",6,"0"
2010,1,"9","9","MIN. DIAS TOFFOLI",6,"0"
2010,1,"98","99","TOTAL",6,"1"
2010,2,"10","10","MIN. CELSO DE MELLO",6,"0"
2010,2,"10","12","MIN. MARCO AURÉLIO",6,"2"
2010,2,"10","10","MIN. ELLEN GRACIE",6,"0"
2010,2,"9","9","MIN. GILMAR MENDES",6,"0"
2010,2,"8","9","MIN. AYRES BRITTO",6,"1"
2010,2,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,2,"12","12","MIN. EROS GRAU",6,"0"
2010,2,"10","14","MIN. RICARDO LEWANDOWSKI",6,"4"
2010,2,"9","11","MIN. CÁRMEN LÚCIA",6,"2"
2010,2,"16","16","MIN. DIAS TOFFOLI",6,"0"
2010,2,"94","103","TOTAL",6,"9"
2010,4,"8","8","MIN. CELSO DE MELLO",6,"0"
2010,4,"12","12","MIN. MARCO AURÉLIO",6,"0"
2010,4,"11","12","MIN. ELLEN GRACIE",6,"1"
2010,4,"9","10","MIN. GILMAR MENDES",6,"1"
2010,4,"8","9","MIN. AYRES BRITTO",6,"1"
2010,4,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,4,"10","10","MIN. EROS GRAU",6,"0"
2010,4,"11","12","MIN. RICARDO LEWANDOWSKI",6,"1"
2010,4,"7","7","MIN. CÁRMEN LÚCIA",6,"0"
2010,4,"9","9","MIN. DIAS TOFFOLI",6,"0"
2010,4,"85","89","TOTAL",6,"4"
2010,7,"9","9","MIN. CELSO DE MELLO",6,"0"
2010,7,"9","9","MIN. MARCO AURÉLIO",6,"0"
2010,7,"8","23","MIN. ELLEN GRACIE",6,"15"
2010,7,"7","7","MIN. GILMAR MENDES",6,"0"
2010,7,"8","8","MIN. AYRES BRITTO",6,"0"
2010,7,"2","2","MIN. JOAQUIM BARBOSA",6,"0"
2010,7,"7","7","MIN. EROS GRAU",6,"0"
2010,7,"8","8","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,7,"8","8","MIN. CÁRMEN LÚCIA",6,"0"
2010,7,"11","11","MIN. DIAS TOFFOLI",6,"0"
2010,7,"77","92","TOTAL",6,"15"
2010,8,"6","6","MIN. CELSO DE MELLO",6,"0"
2010,8,"12","12","MIN. MARCO AURÉLIO",6,"0"
2010,8,"11","11","MIN. ELLEN GRACIE",6,"0"
2010,8,"5","5","MIN. GILMAR MENDES",6,"0"
2010,8,"6","6","MIN. AYRES BRITTO",6,"0"
2010,8,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,8,"12","12","MIN. EROS GRAU",6,"0"
2010,8,"10","10","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,8,"15","15","MIN. CÁRMEN LÚCIA",6,"0"
2010,8,"11","11","MIN. DIAS TOFFOLI",6,"0"
2010,8,"88","88","TOTAL",6,"0"
2010,9,"10","10","MIN. CELSO DE MELLO",6,"0"
2010,9,"11","11","MIN. MARCO AURÉLIO",6,"0"
2010,9,"9","10","MIN. ELLEN GRACIE",6,"1"
2010,9,"12","12","MIN. GILMAR MENDES",6,"0"
2010,9,"7","7","MIN. AYRES BRITTO",6,"0"
2010,9,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,9,"8","8","MIN. EROS GRAU",6,"0"
2010,9,"9","9","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,9,"12","13","MIN. CÁRMEN LÚCIA",6,"1"
2010,9,"12","12","MIN. DIAS TOFFOLI",6,"0"
2010,9,"90","92","TOTAL",6,"2"
2010,10,"16","16","MIN. CELSO DE MELLO",6,"0"
2010,10,"10","11","MIN. MARCO AURÉLIO",6,"1"
2010,10,"11","12","MIN. ELLEN GRACIE",6,"1"
2010,10,"8","9","MIN. GILMAR MENDES",6,"1"
2010,10,"9","10","MIN. AYRES BRITTO",6,"1"
2010,10,"3","4","MIN. JOAQUIM BARBOSA",6,"1"
2010,10,"10","10","MIN. EROS GRAU",6,"0"
2010,10,"9","10","MIN. RICARDO LEWANDOWSKI",6,"1"
2010,10,"10","10","MIN. CÁRMEN LÚCIA",6,"0"
2010,10,"9","10","MIN. DIAS TOFFOLI",6,"1"
2010,10,"95","102","TOTAL",6,"7"
2010,11,"6","6","MIN. CELSO DE MELLO",6,"0"
2010,11,"8","8","MIN. MARCO AURÉLIO",6,"0"
2010,11,"4","4","MIN. ELLEN GRACIE",6,"0"
2010,11,"8","8","MIN. GILMAR MENDES",6,"0"
2010,11,"9","9","MIN. AYRES BRITTO",6,"0"
2010,11,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,11,"7","7","MIN. EROS GRAU",6,"0"
2010,11,"11","11","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,11,"8","9","MIN. CÁRMEN LÚCIA",6,"1"
2010,11,"10","10","MIN. DIAS TOFFOLI",6,"0"
2010,11,"71","72","TOTAL",6,"1"
2010,14,"21","21","MIN. CELSO DE MELLO",6,"0"
2010,14,"18","18","MIN. MARCO AURÉLIO",6,"0"
2010,14,"19","19","MIN. ELLEN GRACIE",6,"0"
2010,14,"16","16","MIN. GILMAR MENDES",6,"0"
2010,14,"14","14","MIN. AYRES BRITTO",6,"0"
2010,14,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,14,"21","21","MIN. EROS GRAU",6,"0"
2010,14,"19","19","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,14,"18","18","MIN. CÁRMEN LÚCIA",6,"0"
2010,14,"22","22","MIN. DIAS TOFFOLI",6,"0"
2010,14,"168","168","TOTAL",6,"0"
2010,15,"19","19","MIN. CELSO DE MELLO",6,"0"
2010,15,"23","23","MIN. MARCO AURÉLIO",6,"0"
2010,15,"23","23","MIN. ELLEN GRACIE",6,"0"
2010,15,"20","20","MIN. GILMAR MENDES",6,"0"
2010,15,"23","23","MIN. AYRES BRITTO",6,"0"
2010,15,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,15,"25","25","MIN. EROS GRAU",6,"0"
2010,15,"21","21","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,15,"22","22","MIN. CÁRMEN LÚCIA",6,"0"
2010,15,"19","19","MIN. DIAS TOFFOLI",6,"0"
2010,15,"195","195","TOTAL",6,"0"
2010,16,"22","22","MIN. CELSO DE MELLO",6,"0"
2010,16,"20","20","MIN. MARCO AURÉLIO",6,"0"
2010,16,"24","24","MIN. ELLEN GRACIE",6,"0"
2010,16,"17","17","MIN. GILMAR MENDES",6,"0"
2010,16,"30","30","MIN. AYRES BRITTO",6,"0"
2010,16,"5","5","MIN. JOAQUIM BARBOSA",6,"0"
2010,16,"20","20","MIN. EROS GRAU",6,"0"
2010,16,"25","25","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,16,"22","22","MIN. CÁRMEN LÚCIA",6,"0"
2010,16,"21","21","MIN. DIAS TOFFOLI",6,"0"
2010,16,"206","206","TOTAL",6,"0"
2010,17,"29","29","MIN. CELSO DE MELLO",6,"0"
2010,17,"28","29","MIN. MARCO AURÉLIO",6,"1"
2010,17,"31","32","MIN. ELLEN GRACIE",6,"1"
2010,17,"20","20","MIN. GILMAR MENDES",6,"0"
2010,17,"40","40","MIN. AYRES BRITTO",6,"0"
2010,17,"5","5","MIN. JOAQUIM BARBOSA",6,"0"
2010,17,"30","30","MIN. EROS GRAU",6,"0"
2010,17,"21","25","MIN. RICARDO LEWANDOWSKI",6,"4"
2010,17,"27","27","MIN. CÁRMEN LÚCIA",6,"0"
2010,17,"21","21","MIN. DIAS TOFFOLI",6,"0"
2010,17,"252","258","TOTAL",6,"6"
2010,18,"23","23","MIN. CELSO DE MELLO",6,"0"
2010,18,"20","20","MIN. MARCO AURÉLIO",6,"0"
2010,18,"21","21","MIN. ELLEN GRACIE",6,"0"
2010,18,"22","22","MIN. GILMAR MENDES",6,"0"
2010,18,"27","27","MIN. AYRES BRITTO",6,"0"
2010,18,"3","3","MIN. JOAQUIM BARBOSA",6,"0"
2010,18,"23","23","MIN. EROS GRAU",6,"0"
2010,18,"25","25","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,18,"25","26","MIN. CÁRMEN LÚCIA",6,"1"
2010,18,"28","28","MIN. DIAS TOFFOLI",6,"0"
2010,18,"217","218","TOTAL",6,"1"
2010,21,"28","28","MIN. CELSO DE MELLO",6,"0"
2010,21,"29","30","MIN. MARCO AURÉLIO",6,"1"
2010,21,"30","30","MIN. ELLEN GRACIE",6,"0"
2010,21,"28","28","MIN. GILMAR MENDES",6,"0"
2010,21,"31","31","MIN. AYRES BRITTO",6,"0"
2010,21,"11","11","MIN. JOAQUIM BARBOSA",6,"0"
2010,21,"31","31","MIN. EROS GRAU",6,"0"
2010,21,"29","29","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,21,"26","26","MIN. CÁRMEN LÚCIA",6,"0"
2010,21,"33","33","MIN. DIAS TOFFOLI",6,"0"
2010,21,"276","277","TOTAL",6,"1"
2010,22,"37","37","MIN. CELSO DE MELLO",6,"0"
2010,22,"33","34","MIN. MARCO AURÉLIO",6,"1"
2010,22,"36","36","MIN. ELLEN GRACIE",6,"0"
2010,22,"23","24","MIN. GILMAR MENDES",6,"1"
2010,22,"28","28","MIN. AYRES BRITTO",6,"0"
2010,22,"7","7","MIN. JOAQUIM BARBOSA",6,"0"
2010,22,"39","39","MIN. EROS GRAU",6,"0"
2010,22,"35","35","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,22,"36","36","MIN. CÁRMEN LÚCIA",6,"0"
2010,22,"31","31","MIN. DIAS TOFFOLI",6,"0"
2010,22,"305","307","TOTAL",6,"2"
2010,23,"32","35","MIN. CELSO DE MELLO",6,"3"
2010,23,"30","36","MIN. MARCO AURÉLIO",6,"6"
2010,23,"32","32","MIN. ELLEN GRACIE",6,"0"
2010,23,"28","28","MIN. GILMAR MENDES",6,"0"
2010,23,"36","38","MIN. AYRES BRITTO",6,"2"
2010,23,"3","3","MIN. JOAQUIM BARBOSA",6,"0"
2010,23,"28","30","MIN. EROS GRAU",6,"2"
2010,23,"30","33","MIN. RICARDO LEWANDOWSKI",6,"3"
2010,23,"29","29","MIN. CÁRMEN LÚCIA",6,"0"
2010,23,"30","30","MIN. DIAS TOFFOLI",6,"0"
2010,23,"278","294","TOTAL",6,"16"
2010,24,"27","27","MIN. CELSO DE MELLO",6,"0"
2010,24,"22","23","MIN. MARCO AURÉLIO",6,"1"
2010,24,"21","21","MIN. ELLEN GRACIE",6,"0"
2010,24,"18","18","MIN. GILMAR MENDES",6,"0"
2010,24,"20","20","MIN. AYRES BRITTO",6,"0"
2010,24,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,24,"23","23","MIN. EROS GRAU",6,"0"
2010,24,"22","22","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,24,"28","28","MIN. CÁRMEN LÚCIA",6,"0"
2010,24,"25","25","MIN. DIAS TOFFOLI",6,"0"
2010,24,"206","207","TOTAL",6,"1"
2010,25,"20","24","MIN. CELSO DE MELLO",6,"4"
2010,25,"20","24","MIN. MARCO AURÉLIO",6,"4"
2010,25,"20","21","MIN. ELLEN GRACIE",6,"1"
2010,25,"18","20","MIN. GILMAR MENDES",6,"2"
2010,25,"13","15","MIN. AYRES BRITTO",6,"2"
2010,25,"1","1","MIN. JOAQUIM BARBOSA",6,"0"
2010,25,"20","22","MIN. EROS GRAU",6,"2"
2010,25,"22","24","MIN. RICARDO LEWANDOWSKI",6,"2"
2010,25,"14","14","MIN. CÁRMEN LÚCIA",6,"0"
2010,25,"18","19","MIN. DIAS TOFFOLI",6,"1"
2010,25,"166","184","TOTAL",6,"18"
2010,28,"20","20","MIN. CELSO DE MELLO",6,"0"
2010,28,"18","20","MIN. MARCO AURÉLIO",6,"2"
2010,28,"19","19","MIN. ELLEN GRACIE",6,"0"
2010,28,"15","15","MIN. GILMAR MENDES",6,"0"
2010,28,"18","18","MIN. AYRES BRITTO",6,"0"
2010,28,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2010,28,"20","20","MIN. EROS GRAU",6,"0"
2010,28,"20","20","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,28,"17","17","MIN. CÁRMEN LÚCIA",6,"0"
2010,28,"16","16","MIN. DIAS TOFFOLI",6,"0"
2010,28,"163","165","TOTAL",6,"2"
2010,29,"19","19","MIN. CELSO DE MELLO",6,"0"
2010,29,"21","22","MIN. MARCO AURÉLIO",6,"1"
2010,29,"17","17","MIN. ELLEN GRACIE",6,"0"
2010,29,"22","22","MIN. GILMAR MENDES",6,"0"
2010,29,"23","24","MIN. AYRES BRITTO",6,"1"
2010,29,"1","1","MIN. JOAQUIM BARBOSA",6,"0"
2010,29,"24","24","MIN. EROS GRAU",6,"0"
2010,29,"19","19","MIN. RICARDO LEWANDOWSKI",6,"0"
2010,29,"23","23","MIN. CÁRMEN LÚCIA",6,"0"
2010,29,"20","20","MIN. DIAS TOFFOLI",6,"0"
2010,29,"189","191","TOTAL",6,"2"
2010,30,"24","24","MIN. CELSO DE MELLO",6,"0"
